Date,Open,High,Low,Close,Volume,Daily_Return,Log_Return,MA_50,MA_200,Price_MA50_Ratio,Price_MA200_Ratio,Volatility_20d,Volume_MA_20,Volume_Ratio,Daily_Range,Daily_Range_Abs,Gap,RSI_14,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR_14,Year,Month,Day,DayOfWeek,Quarter,Cumulative_Return,Drawdown
2024-05-21,23450.94921875,23625.900390625,23449.75,23569.900390625,9859700,0.5357362138752819,0.5343062523618355,23018.547109375,21122.883046875,2.3952566538200326,11.5846749627865,0.6610799040922342,7634365.0,1.2914892070263866,0.7473531398336514,176.150390625,0.028358437993242294,53.56736739856184,86.064913539376,64.7604786096659,21.304434929710098,23228.0951171875,23651.163675093067,22805.02655928193,846.137115811136,0.9039596739706132,263.28194754464283,2024,5,21,1,2,9.047598751322498,0.0
2024-05-22,23634.5,23663.400390625,23498.75,23633.900390625,8125900,0.27153275550309,0.27116477129779015,23032.3291015625,21143.03955078125,2.611856084592379,11.780996927434263,0.634456717125957,7725175.0,1.0518726113000676,0.6966704094695807,164.650390625,0.27407671778152565,55.41088783981001,110.29853381738576,73.86808965120987,36.43044416617589,23255.8451171875,23709.417110146554,22802.273124228443,907.1439859181119,0.9167533261600972,259.6177455357143,2024,5,22,2,2,9.072165945518828,0.0
2024-05-23,23662.900390625,24004.849609375,23632.44921875,23982.349609375,9824300,1.4743618826802862,1.4635988298081226,23053.9630859375,21165.249052734376,4.027014877992063,13.310027912365507,0.7030913021710563,7946270.0,1.236341075750006,1.5528102821060703,372.400390625,0.1227050953109018,60.664935594872524,155.8245439774546,90.25938051645882,65.56516346099578,23299.16259765625,23851.27431668444,22747.05087862806,1104.2234380563823,1.1187035958241145,273.98214285714283,2024,5,23,3,2,9.20592250215306,0.0
2024-05-24,23962.19921875,24060.75,23926.400390625,23980.099609375,7516500,-0.009381899758142964,-0.009382339885886767,23073.7980859375,21187.315048828124,3.927838494824365,13.181399125423132,0.7043711325905339,8049685.0,0.933763246636359,0.5602545926142698,134.349609375,-0.08402175330278297,65.6255524118108,189.537804997708,110.11506541270866,79.42273958499935,23339.7775390625,23965.768581823286,22713.786496301713,1251.982085521573,1.0114466714160242,250.81068638392858,2024,5,24,4,2,9.205058811732096,-0.009381899758142964
2024-05-27,24075.0,24106.849609375,23903.30078125,23959.849609375,7615100,-0.08444502037048274,-0.08448069526300371,23092.2740625,21208.804296875,3.7569948482634397,12.971241914403198,0.6954026074027105,8031430.0,0.9481624069437199,0.849541342886207,203.548828125,0.3957464404689077,67.9265497704416,212.17596898796182,130.5272461277593,81.64872286020253,23371.27998046875,24055.83123449135,22686.72872644615,1369.1025080452018,0.9298944932520851,250.37848772321428,2024,5,27,0,2,9.197285597943415,-0.09381899758147405
2024-05-28,24011.44921875,24028.150390625,23840.05078125,23873.900390625,6268900,-0.35872186241256987,-0.35936681213115146,23111.8430859375,21230.340302734374,3.2972589068466673,12.45180270402988,0.6930079772936848,7967460.0,0.7868128613133922,0.7878880547263425,188.099609375,0.21535865298090237,72.1479371234648,220.6381145616615,148.54941981453976,72.08869474712174,23403.37001953125,24119.87618888667,22686.86385017583,1433.0123387108397,0.8283505371049686,239.86049107142858,2024,5,28,1,2,9.164292923755069,-0.4522043107386131
2024-05-29,23744.94921875,23816.349609375,23670.94921875,23687.69921875,6800600,-0.7799361178038589,-0.7829935271451627,23128.7790625,21250.875546875,2.4165571158756283,11.466933051769445,0.6969396429369681,7971590.0,0.8531045876669523,0.6138223441722374,145.400390625,-0.5401344973594578,64.00458448155092,209.89995149049355,160.8195261497305,49.08042534076304,23415.56494140625,24143.184608624786,22687.945274187714,1455.239334437072,0.6870031072579682,236.22837611607142,2024,5,29,2,2,9.09281729330136,-1.2286135237967621
2024-05-30,23609.900390625,23696.19921875,23393.30078125,23466.30078125,8160500,-0.9346557276645573,-0.9390510431277772,23150.125078125,21269.810302734375,1.3657623967818777,10.326798627974831,0.7311950402622788,7905125.0,1.032304992014674,1.2907805125468321,302.8984375,-0.3284355622998553,69.7898920418295,181.43342470834978,164.94230586145437,16.491118846895404,23417.05498046875,24144.977149533177,22689.132811404324,1455.8443381288525,0.5338262817606882,227.35686383928572,2024,5,30,3,2,9.007830755663445,-2.1517859447902854
2024-05-31,23561.849609375,23620.55078125,23439.69921875,23518.05078125,16943700,0.2205290066057186,0.22028619830158103,23168.012109375,21289.10130859375,1.5108705495425534,10.469908712193954,0.725781424401722,8275425.0,2.047471882108774,0.7689904413514819,180.8515625,0.4071746502173246,68.55371886072288,161.19117808748342,164.1920803066602,-3.0009022191767656,23415.89248046875,24143.053051263352,22688.731909674145,1454.3211415892074,0.5702446645791164,227.72837611607142,2024,5,31,4,2,9.027695635345633,-1.9360022503528973
2024-06-03,24444.69921875,24445.19921875,24133.150390625,24344.19921875,15509100,3.512826999075336,3.4525351396567934,23205.002109375,21313.586806640626,4.909273888472332,14.219157195846233,1.0522879343270672,8626960.0,1.7977479900219777,1.2818200562730309,312.048828125,3.9401583325042386,78.67520356929265,209.39851061429727,173.2333663681876,36.16514424610966,23463.96494140625,24300.758017881722,22627.17186493078,1673.586152950942,1.025956955243493,268.4175502232143,2024,6,3,0,2,9.3448229650184,0.0
